CloudletID,ExecutionTime,VMID
2284,557.99,2
2285,557.99,2
2288,557.99,2
2291,557.99,2
2298,557.99,2
2304,557.99,2
2305,557.99,2
2306,557.99,2
2317,557.99,2
2320,557.99,2
2330,557.99,2
2336,557.99,2
2339,557.99,2
2349,557.99,2
2350,557.99,2
2352,557.99,2
2353,557.99,2
2354,557.99,2
2362,557.99,2
2365,557.99,2
2366,557.99,2
2371,557.99,2
2375,557.99,2
2376,557.99,2
2378,557.99,2
2384,557.99,2
2388,557.99,2
2398,557.99,2
2401,557.99,2
2412,557.99,2
2415,557.99,2
2419,557.99,2
2421,557.99,2
2422,557.99,2
2423,557.99,2
2425,557.99,2
2426,557.99,2
2427,557.99,2
2440,557.99,2
2451,557.99,2
2453,557.99,2
2454,557.99,2
2455,557.99,2
2461,557.99,2
2462,557.99,2
2465,557.99,2
2474,557.99,2
2477,557.99,2
2484,557.99,2
2486,557.99,2
2489,557.99,2
2491,557.99,2
2497,557.99,2
2498,557.99,2
2501,557.99,2
2502,557.99,2
2509,557.99,2
2511,557.99,2
2513,557.99,2
2515,557.99,2
2522,557.99,2
2525,557.99,2
2534,557.99,2
2538,557.99,2
2550,557.99,2
2551,557.99,2
2552,557.99,2
2553,557.99,2
2555,557.99,2
2565,557.99,2
2567,557.99,2
2570,557.99,2
2575,557.99,2
2583,557.99,2
2585,557.99,2
2588,557.99,2
2592,557.99,2
2594,557.99,2
2600,557.99,2
2604,557.99,2
2605,557.99,2
2609,557.99,2
2611,557.99,2
2613,557.99,2
2614,557.99,2
2616,557.99,2
2618,557.99,2
2628,557.99,2
2631,557.99,2
2638,557.99,2
2644,557.99,2
2648,557.99,2
2658,557.99,2
2668,557.99,2
2669,557.99,2
2672,557.99,2
2683,557.99,2
2687,557.99,2
2688,557.99,2
2695,557.99,2
2700,557.99,2
2713,557.99,2
2718,557.99,2
2720,557.99,2
2729,557.99,2
2732,557.99,2
2735,557.99,2
2746,557.99,2
2747,557.99,2
2749,557.99,2
2760,557.99,2
2761,557.99,2
2762,557.99,2
2766,557.99,2
2769,557.99,2
2778,557.99,2
2780,557.99,2
2782,557.99,2
2787,557.99,2
2791,557.99,2
2798,557.99,2
2801,557.99,2
2802,557.99,2
2804,557.99,2
2807,557.99,2
2810,557.99,2
2821,557.99,2
2827,557.99,2
2838,557.99,2
2841,557.99,2
2843,557.99,2
2844,557.99,2
2846,557.99,2
2850,557.99,2
2852,557.99,2
2853,557.99,2
2854,557.99,2
2859,557.99,2
2863,557.99,2
2864,557.99,2
2865,557.99,2
2869,557.99,2
2871,557.99,2
2884,557.99,2
2885,557.99,2
2895,557.99,2
2903,557.99,2
2914,557.99,2
2916,557.99,2
2919,557.99,2
2926,557.99,2
2930,557.99,2
2939,557.99,2
2943,557.99,2
2945,557.99,2
2949,557.99,2
2958,557.99,2
2959,557.99,2
2961,557.99,2
2970,557.99,2
2971,557.99,2
2980,557.99,2
2983,557.99,2
2994,557.99,2
2998,557.99,2
3020,557.99,2
3022,557.99,2
3023,557.99,2
3028,557.99,2
3035,557.99,2
3037,557.99,2
3038,557.99,2
3053,557.99,2
3056,557.99,2
3059,557.99,2
3060,557.99,2
3073,557.99,2
3080,557.99,2
3081,557.99,2
3082,557.99,2
3084,557.99,2
3088,557.99,2
3089,557.99,2
3092,557.99,2
3102,557.99,2
3104,557.99,2
3109,557.99,2
3117,557.99,2
3120,557.99,2
3124,557.99,2
3134,557.99,2
3137,557.99,2
3144,557.99,2
3156,557.99,2
3160,557.99,2
3164,557.99,2
3168,557.99,2
3170,557.99,2
3172,557.99,2
3180,557.99,2
3182,557.99,2
3199,557.99,2
3205,557.99,2
3209,557.99,2
3215,557.99,2
3224,557.99,2
3237,557.99,2
3243,557.99,2
3245,557.99,2
3251,557.99,2
3254,557.99,2
3268,557.99,2
3273,557.99,2
3274,557.99,2
3275,557.99,2
3276,557.99,2
3283,557.99,2
3290,557.99,2
3297,557.99,2
3311,557.99,2
3314,557.99,2
3319,557.99,2
3320,557.99,2
3322,557.99,2
3327,557.99,2
3330,557.99,2
3335,557.99,2
3336,557.99,2
3348,557.99,2
3355,557.99,2
3358,557.99,2
3359,557.99,2
3366,557.99,2
3371,557.99,2
3373,557.99,2
3374,557.99,2
3378,557.99,2
3381,557.99,2
3382,557.99,2
3384,557.99,2
3389,557.99,2
3391,557.99,2
3392,557.99,2
3401,557.99,2
3407,557.99,2
3408,557.99,2
3409,557.99,2
3414,557.99,2
3419,557.99,2
3420,557.99,2
3421,557.99,2
3424,557.99,2
3427,557.99,2
3428,557.99,2
3430,557.99,2
3435,557.99,2
3443,557.99,2
3447,557.99,2
3465,557.99,2
3470,557.99,2
3474,557.99,2
3476,557.99,2
3477,557.99,2
3481,557.99,2
3483,557.99,2
3496,557.99,2
3497,557.99,2
3498,557.99,2
3502,557.99,2
3503,557.99,2
3514,557.99,2
3516,557.99,2
3529,557.99,2
3536,557.99,2
3556,557.99,2
3563,557.99,2
3567,557.99,2
3568,557.99,2
3571,557.99,2
3572,557.99,2
3573,557.99,2
3580,557.99,2
3581,557.99,2
3587,557.99,2
3592,557.99,2
3602,557.99,2
3605,557.99,2
3610,557.99,2
3615,557.99,2
3622,557.99,2
3623,557.99,2
3625,557.99,2
3633,557.99,2
3637,557.99,2
3647,557.99,2
3648,557.99,2
3649,557.99,2
3650,557.99,2
3655,557.99,2
3665,557.99,2
3672,557.99,2
3674,557.99,2
3676,557.99,2
3678,557.99,2
3679,557.99,2
3687,557.99,2
3694,557.99,2
3698,557.99,2
3700,557.99,2
3717,557.99,2
3722,557.99,2
3729,557.99,2
3737,557.99,2
3742,557.99,2
3743,557.99,2
3745,557.99,2
3748,557.99,2
3752,557.99,2
3753,557.99,2
3754,557.99,2
3756,557.99,2
3763,557.99,2
3764,557.99,2
3766,557.99,2
3767,557.99,2
3769,557.99,2
3772,557.99,2
3775,557.99,2
3777,557.99,2
3781,557.99,2
3783,557.99,2
3787,557.99,2
3788,557.99,2
3792,557.99,2
3796,557.99,2
3798,557.99,2
3801,557.99,2
3802,557.99,2
3803,557.99,2
3814,557.99,2
3815,557.99,2
3817,557.99,2
3822,557.99,2
3824,557.99,2
3825,557.99,2
3830,557.99,2
3835,557.99,2
3845,557.99,2
3846,557.99,2
3851,557.99,2
3852,557.99,2
3853,557.99,2
3855,557.99,2
3857,557.99,2
3872,557.99,2
3876,557.99,2
3881,557.99,2
3882,557.99,2
3887,557.99,2
3889,557.99,2
3893,557.99,2
3894,557.99,2
3905,557.99,2
3908,557.99,2
3912,557.99,2
3920,557.99,2
3923,557.99,2
3934,557.99,2
3942,557.99,2
3954,557.99,2
3956,557.99,2
3960,557.99,2
3971,557.99,2
3976,557.99,2
3985,557.99,2
3993,557.99,2
3994,557.99,2
3999,557.99,2
4005,557.99,2
4007,557.99,2
4012,557.99,2
4014,557.99,2
4029,557.99,2
4031,557.99,2
4032,557.99,2
4043,557.99,2
4049,557.99,2
4053,557.99,2
4055,557.99,2
4057,557.99,2
4060,557.99,2
4061,557.99,2
4065,557.99,2
4071,557.99,2
4075,557.99,2
4079,557.99,2
4084,557.99,2
4098,557.99,2
4101,557.99,2
4107,557.99,2
4109,557.99,2
4116,557.99,2
4122,557.99,2
4133,557.99,2
4137,557.99,2
4139,557.99,2
4140,557.99,2
4141,557.99,2
4155,557.99,2
4168,557.99,2
4170,557.99,2
4175,557.99,2
4179,557.99,2
4191,557.99,2
4192,557.99,2
4197,557.99,2
4203,557.99,2
4204,557.99,2
4206,557.99,2
4217,557.99,2
4218,557.99,2
4224,557.99,2
4237,557.99,2
4240,557.99,2
4245,557.99,2
4250,557.99,2
4254,557.99,2
4264,557.99,2
4265,557.99,2
4266,557.99,2
4269,557.99,2
4272,557.99,2
4279,557.99,2
4280,557.99,2
4292,557.99,2
4295,557.99,2
4304,557.99,2
4308,557.99,2
4311,557.99,2
4312,557.99,2
4317,557.99,2
4323,557.99,2
4326,557.99,2
4328,557.99,2
4329,557.99,2
4337,557.99,2
4340,557.99,2
4345,557.99,2
4347,557.99,2
4349,557.99,2
4355,557.99,2
4357,557.99,2
4365,557.99,2
4366,557.99,2
4377,557.99,2
4386,557.99,2
4399,557.99,2
4400,557.99,2
4404,557.99,2
4406,557.99,2
4409,557.99,2
4425,557.99,2
4426,557.99,2
4427,557.99,2
4434,557.99,2
4450,557.99,2
4454,557.99,2
4458,557.99,2
4461,557.99,2
4462,557.99,2
4466,557.99,2
4468,557.99,2
4472,557.99,2
4474,557.99,2
4478,557.99,2
4497,557.99,2
4500,557.99,2
4503,557.99,2
4507,557.99,2
4509,557.99,2
4510,557.99,2
4512,557.99,2
4513,557.99,2
4514,557.99,2
4515,557.99,2
4521,557.99,2
4524,557.99,2
4525,557.99,2
4528,557.99,2
4534,557.99,2
4540,557.99,2
4544,557.99,2
4548,557.99,2
4561,557.99,2
4562,557.99,2
4565,557.99,2
4570,557.99,2
4571,557.99,2
4573,557.99,2
4576,557.99,2
4578,557.99,2
4585,557.99,2
4586,557.99,2
4587,557.99,2
4591,557.99,2
4597,557.99,2
4601,557.99,2
4608,557.99,2
4625,557.99,2
4629,557.99,2
4630,557.99,2
4636,557.99,2
4639,557.99,2
4643,557.99,2
4653,557.99,2
4656,557.99,2
4660,557.99,2
4664,557.99,2
4681,557.99,2
4684,557.99,2
4688,557.99,2
4695,557.99,2
4698,557.99,2
4704,557.99,2
4706,557.99,2
4707,557.99,2
4710,557.99,2
4727,557.99,2
4732,557.99,2
4733,557.99,2
4734,557.99,2
4736,557.99,2
4737,557.99,2
4741,557.99,2
4744,557.99,2
4745,557.99,2
4749,557.99,2
4753,557.99,2
4754,557.99,2
4757,557.99,2
4758,557.99,2
4760,557.99,2
4765,557.99,2
4766,557.99,2
4771,557.99,2
4774,557.99,2
4782,557.99,2
4787,557.99,2
4792,557.99,2
4794,557.99,2
4798,557.99,2
4801,557.99,2
4807,557.99,2
4808,557.99,2
4809,557.99,2
4812,557.99,2
4819,557.99,2
4822,557.99,2
4824,557.99,2
4825,557.99,2
4826,557.99,2
4830,557.99,2
4832,557.99,2
4833,557.99,2
4840,557.99,2
4842,557.99,2
4843,557.99,2
4847,557.99,2
4853,557.99,2
4858,557.99,2
4859,557.99,2
4872,557.99,2
4874,557.99,2
4880,557.99,2
4886,557.99,2
4888,557.99,2
4901,557.99,2
4903,557.99,2
4905,557.99,2
4910,557.99,2
4911,557.99,2
4913,557.99,2
4914,557.99,2
4917,557.99,2
4922,557.99,2
4925,557.99,2
4934,557.99,2
4936,557.99,2
4942,557.99,2
4948,557.99,2
4950,557.99,2
4957,557.99,2
4958,557.99,2
4967,557.99,2
4974,557.99,2
4977,557.99,2
4979,557.99,2
4981,557.99,2
4994,557.99,2
4995,557.99,2
16,559.09,2
43,559.09,2
79,559.09,2
283,559.09,2
363,559.09,2
399,559.09,2
606,559.09,2
667,559.09,2
682,559.09,2
734,559.09,2
773,559.09,2
825,559.09,2
843,559.09,2
945,559.09,2
1024,559.09,2
1032,559.09,2
1063,559.09,2
1081,559.09,2
1130,559.09,2
1134,559.09,2
1154,559.09,2
1155,559.09,2
1246,559.09,2
1295,559.09,2
1336,559.09,2
1342,559.09,2
1557,559.09,2
1569,559.09,2
1768,559.09,2
1804,559.09,2
1856,559.09,2
1857,559.09,2
1951,559.09,2
2215,559.09,2
2232,559.09,2
2252,559.09,2
2312,559.09,2
2558,559.09,2
2660,559.09,2
3040,559.09,2
3177,559.09,2
3244,559.09,2
3264,559.09,2
3310,559.09,2
3341,559.09,2
3377,559.09,2
3527,559.09,2
3594,559.09,2
3703,559.09,2
3891,559.09,2
3972,559.09,2
4067,559.09,2
4083,559.09,2
4156,559.09,2
4287,559.09,2
4633,559.09,2
4659,559.09,2
4687,559.09,2
4728,559.09,2
4750,559.09,2
4988,559.09,2
4,571.55,3
7,571.55,3
12,571.55,3
21,571.55,3
23,571.55,3
41,571.55,3
44,571.55,3
48,571.55,3
51,571.55,3
69,571.55,3
81,571.55,3
92,571.55,3
97,571.55,3
109,571.55,3
122,571.55,3
130,571.55,3
137,571.55,3
149,571.55,3
155,571.55,3
162,571.55,3
163,571.55,3
165,571.55,3
171,571.55,3
172,571.55,3
180,571.55,3
181,571.55,3
185,571.55,3
187,571.55,3
203,571.55,3
204,571.55,3
206,571.55,3
207,571.55,3
210,571.55,3
211,571.55,3
214,571.55,3
218,571.55,3
230,571.55,3
235,571.55,3
236,571.55,3
239,571.55,3
246,571.55,3
248,571.55,3
249,571.55,3
250,571.55,3
251,571.55,3
253,571.55,3
254,571.55,3
255,571.55,3
259,571.55,3
262,571.55,3
264,571.55,3
266,571.55,3
284,571.55,3
289,571.55,3
290,571.55,3
301,571.55,3
304,571.55,3
305,571.55,3
313,571.55,3
314,571.55,3
317,571.55,3
321,571.55,3
323,571.55,3
327,571.55,3
337,571.55,3
350,571.55,3
361,571.55,3
365,571.55,3
368,571.55,3
371,571.55,3
373,571.55,3
376,571.55,3
380,571.55,3
387,571.55,3
389,571.55,3
396,571.55,3
403,571.55,3
411,571.55,3
415,571.55,3
418,571.55,3
422,571.55,3
424,571.55,3
427,571.55,3
429,571.55,3
431,571.55,3
435,571.55,3
437,571.55,3
440,571.55,3
461,571.55,3
464,571.55,3
466,571.55,3
467,571.55,3
469,571.55,3
482,571.55,3
483,571.55,3
488,571.55,3
491,571.55,3
492,571.55,3
494,571.55,3
495,571.55,3
497,571.55,3
500,571.55,3
501,571.55,3
502,571.55,3
504,571.55,3
506,571.55,3
512,571.55,3
516,571.55,3
526,571.55,3
536,571.55,3
539,571.55,3
558,571.55,3
560,571.55,3
564,571.55,3
568,571.55,3
569,571.55,3
570,571.55,3
574,571.55,3
576,571.55,3
578,571.55,3
583,571.55,3
588,571.55,3
591,571.55,3
592,571.55,3
597,571.55,3
608,571.55,3
611,571.55,3
619,571.55,3
624,571.55,3
626,571.55,3
631,571.55,3
633,571.55,3
643,571.55,3
644,571.55,3
651,571.55,3
654,571.55,3
657,571.55,3
666,571.55,3
672,571.55,3
681,571.55,3
684,571.55,3
689,571.55,3
694,571.55,3
695,571.55,3
701,571.55,3
702,571.55,3
713,571.55,3
714,571.55,3
716,571.55,3
722,571.55,3
724,571.55,3
732,571.55,3
735,571.55,3
736,571.55,3
741,571.55,3
747,571.55,3
750,571.55,3
767,571.55,3
772,571.55,3
775,571.55,3
777,571.55,3
786,571.55,3
793,571.55,3
795,571.55,3
796,571.55,3
799,571.55,3
800,571.55,3
810,571.55,3
811,571.55,3
815,571.55,3
822,571.55,3
828,571.55,3
832,571.55,3
836,571.55,3
837,571.55,3
838,571.55,3
840,571.55,3
851,571.55,3
852,571.55,3
854,571.55,3
855,571.55,3
857,571.55,3
862,571.55,3
863,571.55,3
864,571.55,3
865,571.55,3
867,571.55,3
890,571.55,3
891,571.55,3
893,571.55,3
896,571.55,3
902,571.55,3
907,571.55,3
921,571.55,3
926,571.55,3
934,571.55,3
937,571.55,3
941,571.55,3
942,571.55,3
943,571.55,3
952,571.55,3
954,571.55,3
958,571.55,3
962,571.55,3
963,571.55,3
968,571.55,3
976,571.55,3
982,571.55,3
985,571.55,3
987,571.55,3
992,571.55,3
994,571.55,3
995,571.55,3
998,571.55,3
1001,571.55,3
1015,571.55,3
1019,571.55,3
1021,571.55,3
1026,571.55,3
1031,571.55,3
1035,571.55,3
1038,571.55,3
1041,571.55,3
1045,571.55,3
1049,571.55,3
1051,571.55,3
1055,571.55,3
1058,571.55,3
1059,571.55,3
1060,571.55,3
1062,571.55,3
1068,571.55,3
1069,571.55,3
1070,571.55,3
1075,571.55,3
1083,571.55,3
1088,571.55,3
1093,571.55,3
1095,571.55,3
1100,571.55,3
1102,571.55,3
1109,571.55,3
1113,571.55,3
1117,571.55,3
1128,571.55,3
1135,571.55,3
1144,571.55,3
1145,571.55,3
1149,571.55,3
1152,571.55,3
1153,571.55,3
1157,571.55,3
1158,571.55,3
1167,571.55,3
1171,571.55,3
1174,571.55,3
1177,571.55,3
1179,571.55,3
1180,571.55,3
1193,571.55,3
1194,571.55,3
1195,571.55,3
1197,571.55,3
1199,571.55,3
1205,571.55,3
1207,571.55,3
1214,571.55,3
1220,571.55,3
1223,571.55,3
1235,571.55,3
1238,571.55,3
1239,571.55,3
1247,571.55,3
1255,571.55,3
1256,571.55,3
1258,571.55,3
1263,571.55,3
1269,571.55,3
1278,571.55,3
1279,571.55,3
1286,571.55,3
1292,571.55,3
1293,571.55,3
1294,571.55,3
1298,571.55,3
1301,571.55,3
1302,571.55,3
1305,571.55,3
1309,571.55,3
1311,571.55,3
1314,571.55,3
1325,571.55,3
1328,571.55,3
1329,571.55,3
1335,571.55,3
1341,571.55,3
1344,571.55,3
1351,571.55,3
1357,571.55,3
1363,571.55,3
1366,571.55,3
1371,571.55,3
1373,571.55,3
1375,571.55,3
1380,571.55,3
1382,571.55,3
1385,571.55,3
1397,571.55,3
1421,571.55,3
1422,571.55,3
1425,571.55,3
1429,571.55,3
1432,571.55,3
1433,571.55,3
1449,571.55,3
1452,571.55,3
1459,571.55,3
1473,571.55,3
1480,571.55,3
1481,571.55,3
1497,571.55,3
1501,571.55,3
1504,571.55,3
1507,571.55,3
1509,571.55,3
1511,571.55,3
1512,571.55,3
1520,571.55,3
1529,571.55,3
1530,571.55,3
1532,571.55,3
1534,571.55,3
1535,571.55,3
1537,571.55,3
1544,571.55,3
1545,571.55,3
1550,571.55,3
1554,571.55,3
1559,571.55,3
1561,571.55,3
1564,571.55,3
1570,571.55,3
1585,571.55,3
1587,571.55,3
1591,571.55,3
1596,571.55,3
1599,571.55,3
1601,571.55,3
1605,571.55,3
1612,571.55,3
1615,571.55,3
1624,571.55,3
1631,571.55,3
1632,571.55,3
1635,571.55,3
1637,571.55,3
1641,571.55,3
1642,571.55,3
1643,571.55,3
1645,571.55,3
1653,571.55,3
1658,571.55,3
1662,571.55,3
1664,571.55,3
1668,571.55,3
1671,571.55,3
1680,571.55,3
1682,571.55,3
1686,571.55,3
1694,571.55,3
1697,571.55,3
1698,571.55,3
1703,571.55,3
1706,571.55,3
1733,571.55,3
1734,571.55,3
1735,571.55,3
1736,571.55,3
1738,571.55,3
1744,571.55,3
1745,571.55,3
1752,571.55,3
1756,571.55,3
1757,571.55,3
1758,571.55,3
1761,571.55,3
1766,571.55,3
1767,571.55,3
1772,571.55,3
1777,571.55,3
1783,571.55,3
1785,571.55,3
1793,571.55,3
1794,571.55,3
1796,571.55,3
1800,571.55,3
1802,571.55,3
1805,571.55,3
1806,571.55,3
1816,571.55,3
1817,571.55,3
1824,571.55,3
1829,571.55,3
1830,571.55,3
1831,571.55,3
1832,571.55,3
1837,571.55,3
1838,571.55,3
1840,571.55,3
1842,571.55,3
1852,571.55,3
1854,571.55,3
1858,571.55,3
1861,571.55,3
1862,571.55,3
1863,571.55,3
1866,571.55,3
1877,571.55,3
1880,571.55,3
1888,571.55,3
1895,571.55,3
1896,571.55,3
1904,571.55,3
1906,571.55,3
1909,571.55,3
1922,571.55,3
1934,571.55,3
1935,571.55,3
1937,571.55,3
1942,571.55,3
1948,571.55,3
1952,571.55,3
1968,571.55,3
1980,571.55,3
1982,571.55,3
1984,571.55,3
1987,571.55,3
1989,571.55,3
1990,571.55,3
1993,571.55,3
2000,571.55,3
2002,571.55,3
2004,571.55,3
2006,571.55,3
2012,571.55,3
2022,571.55,3
2025,571.55,3
2026,571.55,3
2032,571.55,3
2037,571.55,3
2040,571.55,3
2045,571.55,3
2049,571.55,3
2050,571.55,3
2058,571.55,3
2064,571.55,3
2065,571.55,3
2068,571.55,3
2071,571.55,3
2072,571.55,3
2073,571.55,3
2076,571.55,3
2079,571.55,3
2081,571.55,3
2085,571.55,3
2090,571.55,3
2093,571.55,3
2097,571.55,3
2098,571.55,3
2101,571.55,3
2102,571.55,3
2107,571.55,3
2110,571.55,3
2111,571.55,3
2115,571.55,3
2121,571.55,3
2123,571.55,3
2124,571.55,3
2126,571.55,3
2128,571.55,3
2132,571.55,3
2149,571.55,3
2150,571.55,3
2152,571.55,3
2159,571.55,3
2162,571.55,3
2163,571.55,3
2172,571.55,3
2177,571.55,3
2185,571.55,3
2186,571.55,3
2193,571.55,3
2200,571.55,3
2202,571.55,3
2204,571.55,3
2208,571.55,3
2209,571.55,3
2214,571.55,3
2219,571.55,3
2228,571.55,3
2237,571.55,3
2243,571.55,3
2245,571.55,3
2246,571.55,3
2247,571.55,3
2249,571.55,3
2257,571.55,3
2259,571.55,3
2260,571.55,3
2266,571.55,3
2267,571.55,3
2268,571.55,3
2270,571.55,3
2290,571.55,3
2294,571.55,3
2301,571.55,3
2302,571.55,3
2310,571.55,3
2313,571.55,3
2315,571.55,3
2316,571.55,3
2323,571.55,3
2329,571.55,3
2334,571.55,3
2340,571.55,3
2344,571.55,3
2346,571.55,3
2357,571.55,3
2372,571.55,3
2373,571.55,3
2377,571.55,3
2381,571.55,3
2382,571.55,3
2387,571.55,3
2397,571.55,3
2400,571.55,3
2410,571.55,3
2411,571.55,3
2413,571.55,3
2429,571.55,3
2430,571.55,3
2431,571.55,3
2434,571.55,3
2438,571.55,3
2439,571.55,3
2445,571.55,3
2449,571.55,3
2456,571.55,3
2458,571.55,3
2463,571.55,3
2466,571.55,3
2467,571.55,3
2468,571.55,3
2478,571.55,3
2481,571.55,3
2492,571.55,3
2499,571.55,3
2510,571.55,3
2512,571.55,3
2518,571.55,3
2521,571.55,3
2524,571.55,3
2527,571.55,3
2531,571.55,3
2541,571.55,3
2543,571.55,3
2556,571.55,3
2561,571.55,3
2562,571.55,3
2564,571.55,3
2568,571.55,3
2572,571.55,3
2573,571.55,3
2574,571.55,3
2578,571.55,3
2579,571.55,3
2580,571.55,3
2597,571.55,3
2615,571.55,3
2620,571.55,3
2625,571.55,3
2627,571.55,3
2630,571.55,3
2632,571.55,3
2634,571.55,3
2636,571.55,3
2640,571.55,3
2641,571.55,3
2645,571.55,3
2651,571.55,3
2652,571.55,3
2653,571.55,3
2656,571.55,3
2659,571.55,3
2664,571.55,3
2665,571.55,3
2666,571.55,3
2667,571.55,3
2670,571.55,3
2675,571.55,3
2676,571.55,3
2680,571.55,3
2681,571.55,3
2682,571.55,3
2690,571.55,3
2691,571.55,3
2698,571.55,3
2704,571.55,3
2707,571.55,3
2708,571.55,3
2712,571.55,3
2714,571.55,3
2717,571.55,3
2721,571.55,3
2722,571.55,3
2731,571.55,3
2736,571.55,3
2740,571.55,3
2750,571.55,3
2755,571.55,3
2765,571.55,3
2773,571.55,3
2774,571.55,3
2776,571.55,3
2785,571.55,3
2786,571.55,3
2796,571.55,3
2797,571.55,3
2800,571.55,3
2803,571.55,3
2811,571.55,3
2813,571.55,3
2820,571.55,3
2822,571.55,3
2824,571.55,3
2826,571.55,3
2831,571.55,3
2833,571.55,3
2840,571.55,3
2849,571.55,3
2851,571.55,3
2855,571.55,3
2860,571.55,3
2866,571.55,3
2867,571.55,3
2875,571.55,3
2878,571.55,3
2880,571.55,3
2881,571.55,3
2883,571.55,3
2886,571.55,3
2889,571.55,3
2892,571.55,3
2899,571.55,3
2900,571.55,3
2918,571.55,3
2924,571.55,3
2925,571.55,3
2933,571.55,3
2934,571.55,3
2935,571.55,3
2937,571.55,3
2941,571.55,3
2950,571.55,3
2952,571.55,3
2956,571.55,3
2965,571.55,3
2967,571.55,3
2975,571.55,3
2977,571.55,3
2981,571.55,3
2992,571.55,3
2999,571.55,3
3000,571.55,3
3002,571.55,3
3007,571.55,3
3014,571.55,3
3021,571.55,3
3025,571.55,3
3029,571.55,3
3031,571.55,3
3034,571.55,3
3043,571.55,3
3051,571.55,3
3058,571.55,3
3061,571.55,3
3062,571.55,3
3064,571.55,3
3067,571.55,3
3068,571.55,3
3070,571.55,3
3079,571.55,3
3083,571.55,3
3085,571.55,3
3087,571.55,3
3090,571.55,3
3091,571.55,3
3097,571.55,3
3103,571.55,3
3108,571.55,3
3112,571.55,3
3114,571.55,3
3118,571.55,3
3122,571.55,3
3123,571.55,3
3126,571.55,3
3128,571.55,3
3129,571.55,3
3138,571.55,3
3140,571.55,3
3142,571.55,3
3149,571.55,3
3154,571.55,3
3155,571.55,3
3161,571.55,3
3162,571.55,3
3171,571.55,3
3186,571.55,3
3187,571.55,3
3189,571.55,3
3198,571.55,3
3200,571.55,3
3201,571.55,3
3202,571.55,3
3211,571.55,3
3212,571.55,3
3217,571.55,3
3222,571.55,3
3225,571.55,3
3229,571.55,3
3232,571.55,3
3233,571.55,3
3235,571.55,3
3236,571.55,3
3238,571.55,3
3246,571.55,3
3253,571.55,3
3257,571.55,3
3260,571.55,3
3267,571.55,3
3270,571.55,3
3272,571.55,3
3286,571.55,3
3291,571.55,3
3292,571.55,3
3294,571.55,3
3296,571.55,3
3303,571.55,3
3313,571.55,3
3318,571.55,3
3321,571.55,3
3323,571.55,3
3325,571.55,3
3339,571.55,3
3340,571.55,3
3345,571.55,3
3346,571.55,3
3364,571.55,3
3368,571.55,3
3369,571.55,3
3376,571.55,3
3394,571.55,3
3396,571.55,3
3398,571.55,3
3400,571.55,3
3405,571.55,3
3422,571.55,3
3429,571.55,3
3434,571.55,3
3436,571.55,3
3438,571.55,3
3441,571.55,3
3442,571.55,3
3446,571.55,3
3461,571.55,3
3466,571.55,3
3468,571.55,3
3472,571.55,3
3473,571.55,3
3480,571.55,3
3484,571.55,3
3486,571.55,3
3489,571.55,3
3491,571.55,3
3492,571.55,3
3495,571.55,3
3500,571.55,3
3504,571.55,3
3505,571.55,3
3506,571.55,3
3508,571.55,3
3509,571.55,3
3510,571.55,3
3523,571.55,3
3525,571.55,3
3530,571.55,3
3532,571.55,3
3534,571.55,3
3535,571.55,3
3544,571.55,3
3550,571.55,3
3551,571.55,3
3559,571.55,3
3566,571.55,3
3582,571.55,3
3583,571.55,3
3584,571.55,3
3585,571.55,3
3588,571.55,3
3597,571.55,3
3601,571.55,3
3609,571.55,3
3611,571.55,3
3613,571.55,3
3626,571.55,3
3629,571.55,3
3630,571.55,3
3636,571.55,3
3639,571.55,3
3642,571.55,3
3643,571.55,3
3652,571.55,3
3653,571.55,3
3656,571.55,3
3657,571.55,3
3659,571.55,3
3661,571.55,3
3669,571.55,3
3690,571.55,3
3692,571.55,3
3699,571.55,3
3701,571.55,3
3704,571.55,3
3710,571.55,3
3712,571.55,3
3716,571.55,3
3718,571.55,3
3719,571.55,3
3721,571.55,3
3725,571.55,3
3732,571.55,3
3736,571.55,3
3739,571.55,3
3746,571.55,3
3757,571.55,3
3759,571.55,3
3761,571.55,3
3762,571.55,3
3779,571.55,3
3794,571.55,3
3797,571.55,3
3799,571.55,3
3800,571.55,3
3806,571.55,3
3810,571.55,3
3811,571.55,3
3820,571.55,3
3823,571.55,3
3827,571.55,3
3828,571.55,3
3833,571.55,3
3843,571.55,3
3844,571.55,3
3847,571.55,3
3859,571.55,3
3861,571.55,3
3865,571.55,3
3871,571.55,3
3874,571.55,3
3875,571.55,3
3880,571.55,3
3895,571.55,3
3896,571.55,3
3900,571.55,3
3901,571.55,3
3911,571.55,3
3913,571.55,3
3914,571.55,3
3917,571.55,3
3921,571.55,3
3930,571.55,3
3939,571.55,3
3944,571.55,3
3945,571.55,3
3947,571.55,3
3950,571.55,3
3953,571.55,3
3955,571.55,3
3959,571.55,3
3961,571.55,3
3962,571.55,3
3966,571.55,3
3968,571.55,3
3969,571.55,3
3987,571.55,3
3988,571.55,3
3992,571.55,3
3995,571.55,3
4001,571.55,3
4002,571.55,3
4003,571.55,3
4010,571.55,3
4011,571.55,3
4013,571.55,3
4017,571.55,3
4018,571.55,3
4019,571.55,3
4020,571.55,3
4034,571.55,3
4036,571.55,3
4037,571.55,3
4044,571.55,3
4056,571.55,3
4058,571.55,3
4059,571.55,3
4068,571.55,3
4082,571.55,3
